,year,order,DBCODE,ENTITY,COMPLEX,MEADOW,DATE,WATCH,OBSERVER,PLOT,START,X,MINUTE,CLOUDS,WIND,TEMP,STATUS,NO_INT,PLTSP_CODE,PLTSP_NAME,VISSP_CODE,VISSP_NAME,VECTOR.GUILD,COLLECTION.NUMBER,NOTES,NOTES.1,NOTES.2,NOTES.3,NOTES.4,NOTES.5,NOTES.6,NOTES.7,NOTES.8
7494,14,NA,SA026,1,Lookout,LB,6/30/2014,1,RM,1,1335,NA,1,S,St,28,1,1,SENETRIF,Senecio trifolatum,,,Bombus,34001,"Bombus, big, black, yellow feet, yellow head",,NA,NA,NA,NA,NA,NA,NA
7495,14,NA,SA026,NA,Lookout,LB,6/30/2014,1,RM,1,1335,NA,2,S,St,28,1,1,SENETRIF,Senecio trifolatum,,,,,Syrphid A,,NA,NA,NA,NA,NA,NA,NA
7497,14,NA,SA026,NA,Lookout,LB,6/30/2014,1,RM,1,1335,NA,4,S,St,28,1,1,SENETRIF,Senecio trifolatum,,,,,Syrphid A,,NA,NA,NA,NA,NA,NA,NA
7498,14,NA,SA026,NA,Lookout,LB,6/30/2014,1,RM,1,1335,NA,4,S,St,28,1,1,SENETRIF,Senecio trifolatum,,,,,Syrphid A,,NA,NA,NA,NA,NA,NA,NA
7499,14,NA,SA026,NA,Lookout,LB,6/30/2014,1,RM,1,1335,NA,4,S,St,28,1,3,SENETRIF,Senecio trifolatum,,,,,Syrphid A,,NA,NA,NA,NA,NA,NA,NA
7500,14,NA,SA026,NA,Lookout,LB,6/30/2014,1,RM,1,1335,NA,4,S,St,28,1,3,SENETRIF,Senecio trifolatum,,,,,Syrphid A,,NA,NA,NA,NA,NA,NA,NA
7503,14,NA,SA026,NA,Lookout,LB,6/30/2014,1,RM,1,1335,NA,7,S,St,28,1,3,SENETRIF,Senecio trifolatum,,,,34002,"Yellow Stripes, pollen sacks resembling bell bottoms",,NA,NA,NA,NA,NA,NA,NA
7508,14,NA,SA026,NA,Lookout,LB,6/30/2014,1,RM,1,1335,NA,12,S,St,28,1,3,SENETRIF,Senecio trifolatum,,,,,yellow bee,,NA,NA,NA,NA,NA,NA,NA
7509,14,NA,SA026,NA,Lookout,LB,6/30/2014,1,RM,1,1335,NA,13,S,St,28,1,3,SENETRIF,Senecio trifolatum,,,,,Syrphid A,,NA,NA,NA,NA,NA,NA,NA
7510,14,NA,SA026,NA,Lookout,LB,6/30/2014,1,RM,1,1335,NA,13,S,St,28,1,3,SENETRIF,Senecio trifolatum,,,,,Syrphid A,,NA,NA,NA,NA,NA,NA,NA
7512,14,NA,SA026,NA,Lookout,LB,6/30/2014,1,RM,1,1335,NA,15,S,St,28,1,1,SENETRIF,Senecio trifolatum,,,,34001,,,NA,NA,NA,NA,NA,NA,NA
7513,14,NA,SA026,NA,Lookout,LB,6/30/2014,1,RM,1,1335,NA,15,S,St,28,1,1,SENETRIF,Senecio trifolatum,,,,34001,,,NA,NA,NA,NA,NA,NA,NA
917,2014,NA,SA026,1,Lookout,LB,7/10/2014,2,DY,1,1054,NA,2,S,St ,24.5,1,3,SENETRIA,Senecio triangularis,Bomb majo,Bombylius major ,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
919,2014,NA,SA026,1,Lookout,LB,7/10/2014,2,DY,1,1054,NA,4,S,St ,24.5,1,2,SENETRIA,Senecio triangularis,Eris hirt,Eristalis hirtus,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
920,2014,NA,SA026,1,Lookout,LB,7/10/2014,2,DY,1,1054,NA,5,S,St ,24.5,1,2,SENETRIA,Senecio triangularis,Apis mell,Apis mellifera,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
922,2014,NA,SA026,1,Lookout,LB,7/10/2014,2,DY,1,1054,NA,7,S,St ,24.5,1,2,SENETRIA,Senecio triangularis,Apis mell,Apis mellifera,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
924,2014,NA,SA026,1,Lookout,LB,7/10/2014,2,DY,1,1054,NA,9,S,St ,24.5,1,2,SENETRIA,Senecio triangularis,Apis mell,Apis mellifera,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
926,2014,NA,SA026,1,Lookout,LB,7/10/2014,2,DY,1,1054,NA,11,S,St ,24.5,1,8,SENETRIA,Senecio triangularis,Apis mell,Apis mellifera,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
927,2014,NA,SA026,1,Lookout,LB,7/10/2014,2,DY,1,1054,NA,11,S,St ,24.5,1,3,SENETRIA,Senecio triangularis,Apis mell,Apis mellifera,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
931,2014,NA,SA026,1,Lookout,LB,7/10/2014,2,DY,1,1054,NA,15,S,St ,24.5,1,1,SENETRIA,Senecio triangularis,,,NA,,unknown,NA,NA,NA,NA,NA,NA,NA,NA
1119,2014,NA,SA026,1,Lookout ,LB,7/17/2014,3,DY,4,1254,NA,8,S,St,24,1,2,SENETRIA,Senecio Triangularis,,,NA,35752,,,NA,NA,NA,NA,NA,NA,NA
2125,14,NA,SA026,1,Lookout,LB,7/10/2014,2,KH,2,1056,NA,4,S,St,26,1,1,SENETRIA,Senecio triangularis,34435,NA,NA,NA,"really long black body, yellow legs",,NA,NA,NA,NA,NA,NA,NA
2126,14,NA,SA026,1,Lookout,LB,7/10/2014,2,KH,2,1056,NA,5,S,St,26,1,2,SENETRIA,Senecio triangularis,34435,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2128,14,NA,SA026,1,Lookout,LB,7/10/2014,2,KH,2,1056,NA,7,S,St,26,1,1,SENETRIA,Senecio triangularis,34436,NA,NA,NA,all black syrphid spindly legs,,NA,NA,NA,NA,NA,NA,NA
2132,14,NA,SA026,1,Lookout,LB,7/10/2014,2,KH,2,1056,NA,11,S,St,26,1,11,SENETRIA,Senecio triangularis,34441,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA
2145,14,NA,SA026,1,Lookout,LB,7/10/2014,2,KH,3,1125,NA,9,S,St,26,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,NA,unidentified black and red butterfly,,NA,NA,NA,NA,NA,NA,NA
3022,14,NA,SA026,1,Lookout,LB,8/4/2014,5,KH,7,1059,NA,2,PC,St,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,35337,black with yellow on bottom of thorax,,NA,NA,NA,NA,NA,NA,NA
3025,14,NA,SA026,1,Lookout,LB,8/4/2014,5,KH,7,1059,NA,5,PC,St,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,35337,,,NA,NA,NA,NA,NA,NA,NA
3026,14,NA,SA026,1,Lookout,LB,8/4/2014,5,KH,7,1059,NA,6,PC,St,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,NA,unidentified syrphid,,NA,NA,NA,NA,NA,NA,NA
6913,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,3,SH,Br,27,1,3,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6914,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,4,SH,Br,27,1,4,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6915,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,4,SH,Br,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6916,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,4,SH,Br,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6917,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,5,SH,Br,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6918,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,6,SH,St,27,1,4,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6919,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,6,SH,St,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6923,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,10,SH,St,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6924,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,11,SH,St,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6925,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,11,SH,St,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6926,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,12,SH,St,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6927,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,13,SH,St,27,1,3,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6928,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,13,SH,St,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6929,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,13,SH,St,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6930,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,14,SH,St,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6931,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,14,SH,St,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6932,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,14,SH,St,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6933,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,14,SH,St,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6934,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,15,SH,St,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6935,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,15,SH,St,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6936,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,15,SH,St,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6937,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,6,1346,NA,15,SH,St,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6837,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,1,S,Br,27,1,3,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6838,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,1,S,Br,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6839,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,2,S,Br,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6840,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,2,S,Br,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6841,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,2,S,Br,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6842,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,3,S,Br,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6843,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,3,S,Br,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,NA,Unidentified bumble bee,,NA,NA,NA,NA,NA,NA,NA
6844,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,4,S,Br,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,35720,,,NA,NA,NA,NA,NA,NA,NA
6845,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,4,S,Br,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6846,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,5,S,Br,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6847,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,5,S,Br,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6848,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,5,S,Br,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,35718,,,NA,NA,NA,NA,NA,NA,NA
6849,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,6,S,St,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,35719,,,NA,NA,NA,NA,NA,NA,NA
6850,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,6,S,St,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,NA,Unidentified bumble bee,,NA,NA,NA,NA,NA,NA,NA
6851,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,7,S,St,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,35718,,,NA,NA,NA,NA,NA,NA,NA
6852,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,7,S,St,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6853,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,7,S,St,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6854,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,8,S,St,27,1,4,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6855,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,8,S,St,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6856,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,8,S,St,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6857,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,8,S,St,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6858,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,9,S,St,27,1,5,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6859,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,9,S,St,27,1,4,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6860,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,9,S,St,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6861,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,9,S,St,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6862,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,9,S,St,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,35717,,,NA,NA,NA,NA,NA,NA,NA
6863,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,10,S,St,27,1,5,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6864,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,10,S,St,27,1,3,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6865,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,10,S,St,27,1,3,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6866,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,10,S,St,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6867,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,10,S,St,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,NA,Unidentified dark honeybee,,NA,NA,NA,NA,NA,NA,NA
6868,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,11,S,St,27,1,5,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6869,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,11,S,St,27,1,5,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6870,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,11,S,St,27,1,4,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6871,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,11,S,St,27,1,3,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6872,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,11,S,St,27,1,3,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6873,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,12,S,St,27,1,4,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6874,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,12,S,St,27,1,4,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6875,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,12,S,St,27,1,3,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6876,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,12,S,St,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6877,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,12,S,St,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6878,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,13,S,St,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6879,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,13,S,St,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6880,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,13,S,St,27,1,3,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6881,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,13,S,St,27,1,4,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6882,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,13,S,St,27,1,3,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6883,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,13,S,St,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6884,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,14,S,St,27,1,3,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6885,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,14,S,St,27,1,3,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6886,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,14,S,St,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6887,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,14,S,St,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6888,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,14,S,St,27,1,5,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6889,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,14,S,St,27,1,4,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6890,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,15,S,St,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6891,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,15,S,St,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6892,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,15,S,St,27,1,3,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6893,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,15,S,St,27,1,4,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6894,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,15,S,St,27,1,1,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
6895,2014,NA,SA026,1,Lookout,LM,7/17/2014,3,LKB,7,1247,NA,15,S,St,27,1,2,SENETRIA,Senecio triangularis,NA,NA,NA,34491,,,NA,NA,NA,NA,NA,NA,NA
8650,14,NA,SA026,NA,Lookout,LB,7/31/2014,4,RM,7,1307,NA,3,S,B,NA,1,2,SENETRIA,Senecio triangularis,BOMBMIXT,Bombus mixtus,,,,,NA,NA,NA,NA,NA,NA,NA
7956,14,NA,SA026,NA,Lookout,LB,7/10/2014,2,RM,7,1115,NA,4,S,B,22.2,1,1,SENETRIA,Senecio triangularis,,,,,red furry bombus,,NA,NA,NA,NA,NA,NA,NA
7957,14,NA,SA026,NA,Lookout,LB,7/10/2014,2,RM,7,1115,NA,5,S,St,22.2,1,5,SENETRIA,Senecio triangularis,,,,34426,common red-backed bombus,,NA,NA,NA,NA,NA,NA,NA
8653,14,NA,SA026,NA,Lookout,LB,7/31/2014,4,RM,7,1307,NA,6,S,B,NA,1,5,SENETRIA,Senecio triangularis,BOMBMIXT,Bombus mixtus,,,,,NA,NA,NA,NA,NA,NA,NA
7960,14,NA,SA026,NA,Lookout,LB,7/10/2014,2,RM,7,1115,NA,8,S,St,22.2,1,4,SENETRIA,Senecio triangularis,,,,34484,"#2, common yellow tailed stripy",,NA,NA,NA,NA,NA,NA,NA
8655,14,NA,SA026,NA,Lookout,LB,7/31/2014,4,RM,7,1307,NA,8,S,B,NA,1,2,SENETRIA,Senecio triangularis,BOMBMIXT,Bombus mixtus,,,,,NA,NA,NA,NA,NA,NA,NA
7961,14,NA,SA026,NA,Lookout,LB,7/10/2014,2,RM,7,1115,NA,9,S,St,22.2,1,8,SENETRIA,Senecio triangularis,,,,34484,,,NA,NA,NA,NA,NA,NA,NA
8657,14,NA,SA026,NA,Lookout,LB,7/31/2014,4,RM,7,1307,NA,10,S,B,NA,1,7,SENETRIA,Senecio triangularis,BOMBMIXT,Bombus mixtus,,,,,NA,NA,NA,NA,NA,NA,NA
7963,14,NA,SA026,NA,Lookout,LB,7/10/2014,2,RM,7,1115,NA,11,S,St,22.2,1,4,SENETRIA,Senecio triangularis,,,,34921,smaller surphid,,NA,NA,NA,NA,NA,NA,NA
7964,14,NA,SA026,NA,Lookout,LB,7/10/2014,2,RM,7,1115,NA,11,S,St,22.2,1,20,SENETRIA,Senecio triangularis,,,,34484,,,NA,NA,NA,NA,NA,NA,NA
7965,14,NA,SA026,NA,Lookout,LB,7/10/2014,2,RM,7,1115,NA,12,S,St,22.2,1,2,SENETRIA,Senecio triangularis,,,,34427,"2 bright yellow legs, smaller stripy",,NA,NA,NA,NA,NA,NA,NA
8659,14,NA,SA026,NA,Lookout,LB,7/31/2014,4,RM,7,1307,NA,12,S,B,NA,1,12,SENETRIA,Senecio triangularis,BOMBMIXT,Bombus mixtus,,,,,NA,NA,NA,NA,NA,NA,NA
8660,14,NA,SA026,NA,Lookout,LB,7/31/2014,4,RM,7,1307,NA,13,S,B,NA,1,9,SENETRIA,Senecio triangularis,BOMBMIXT,Bombus mixtus,,,,,NA,NA,NA,NA,NA,NA,NA
9287,14,NA,SA026,1,Lookout,LB,7/17/2014,3,RD,5,1251,NA,6,S,St,29,1,1,SEE NOTE,see notes,NA,,NA,35768,"small white flowers, looks like achilia, but with spiky leaves",NA,NA,NA,NA,NA,NA,NA,NA
5138,14,NA,SA026,1,Carpenter,CPR,7/28/2014,3,JL,7,1024,NA,10,S,St,28,1,1,SEDUSTEN,Sedum stenopetalum,NA,NA,NA,,small brown/green sweat bee,,NA,NA,NA,NA,NA,NA,NA
4261,14,NA,SA026,1,Carpenter,CPR,7/30/2014,NA,IP,4,1015,NA,6,S,St,NA,1,1,SEDUOREG,Sedum Oregonense ,NA,,NA,35297,,,NA,NA,NA,NA,NA,NA,NA
